uri,album,artist_uri,artist,track,url,popularity,added_at,release_date,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,genre score,Liked
spotify:track:6ihObRBTB8xdSH2mlERtOX,Juve The Great,0rG0AZBscc8S8q1ahIsasI,Juvenile,Slow Motion,https://open.spotify.com/track/6ihObRBTB8xdSH2mlERtOX,65,2020-02-18T04:00:32Z,2003-01-01,2003,0.713,0.734,0,-4.894,0,0.325,0.548,0.0,0.0687,0.89,172.872,audio_features,6ihObRBTB8xdSH2mlERtOX,https://api.spotify.com/v1/tracks/6ihObRBTB8xdSH2mlERtOX,https://api.spotify.com/v1/audio-analysis/6ihObRBTB8xdSH2mlERtOX,248200,4,200.0,1
spotify:track:1vG6jMgSoqT3zG9tuDrL2E,Neptune,1OVaGC0CDZaxjcPxclSNmp,Tall Heights,Spirit Cold,https://open.spotify.com/track/1vG6jMgSoqT3zG9tuDrL2E,61,2020-09-07T18:23:09Z,2016-08-19,2016,0.426,0.662,11,-6.158,1,0.0319,0.211,0.00652,0.176,0.359,78.247,audio_features,1vG6jMgSoqT3zG9tuDrL2E,https://api.spotify.com/v1/tracks/1vG6jMgSoqT3zG9tuDrL2E,https://api.spotify.com/v1/audio-analysis/1vG6jMgSoqT3zG9tuDrL2E,222293,4,199.0,1
spotify:track:0szmjOw9XbtbQYWz0GvXSp,Neptune,1OVaGC0CDZaxjcPxclSNmp,Tall Heights,Horse to Water,https://open.spotify.com/track/0szmjOw9XbtbQYWz0GvXSp,61,2020-09-07T18:31:38Z,2016-08-19,2016,0.517,0.622,6,-9.135,0,0.0337,0.344,0.0699,0.498,0.51,96.964,audio_features,0szmjOw9XbtbQYWz0GvXSp,https://api.spotify.com/v1/tracks/0szmjOw9XbtbQYWz0GvXSp,https://api.spotify.com/v1/audio-analysis/0szmjOw9XbtbQYWz0GvXSp,244960,4,199.0,1
spotify:track:4agZCOTdZDD4r33mPPDy8b,I And Love And You,196lKsA13K3keVXMDFK66q,The Avett Brothers,January Wedding,https://open.spotify.com/track/4agZCOTdZDD4r33mPPDy8b,53,2020-05-04T15:22:36Z,2009-01-01,2009,0.469,0.373,9,-9.376,1,0.0279,0.355,1.13e-05,0.299,0.618,134.908,audio_features,4agZCOTdZDD4r33mPPDy8b,https://api.spotify.com/v1/tracks/4agZCOTdZDD4r33mPPDy8b,https://api.spotify.com/v1/audio-analysis/4agZCOTdZDD4r33mPPDy8b,228000,4,197.0,1
spotify:track:1Exrzr80BmEOw2rMcRnjwh,I Forget Myself (feat. Darlingside),2XdtmipGVPmA62ptDgX8QC,Henry Jamison,I Forget Myself (feat. Darlingside),https://open.spotify.com/track/1Exrzr80BmEOw2rMcRnjwh,63,2020-09-07T18:34:21Z,2020-04-03,2020,0.58,0.193,9,-12.144,1,0.0285,0.866,0.00375,0.0788,0.339,141.938,audio_features,1Exrzr80BmEOw2rMcRnjwh,https://api.spotify.com/v1/tracks/1Exrzr80BmEOw2rMcRnjwh,https://api.spotify.com/v1/audio-analysis/1Exrzr80BmEOw2rMcRnjwh,212147,4,193.0,1
spotify:track:0F5DFgLAu53jPN8ElmZssr,151a,3LVPGE5jPPwtbGslx07YR0,Kishi Bashi,It All Began With a Burst,https://open.spotify.com/track/0F5DFgLAu53jPN8ElmZssr,41,2019-11-07T20:06:14Z,2012,2012,0.569,0.669,5,-9.005,1,0.0425,0.104,0.000276,0.528,0.52,140.412,audio_features,0F5DFgLAu53jPN8ElmZssr,https://api.spotify.com/v1/tracks/0F5DFgLAu53jPN8ElmZssr,https://api.spotify.com/v1/audio-analysis/0F5DFgLAu53jPN8ElmZssr,183592,4,193.0,1
spotify:track:0P7DoyGrr4Wp9w5TotEtUC,Music From Big Pink (Remastered),4vpDg7Y7fU982Ds30zawDA,The Band,The Weight - Remastered,https://open.spotify.com/track/0P7DoyGrr4Wp9w5TotEtUC,74,2020-02-18T04:00:32Z,1968-07-01,1968,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4,188.0,1
spotify:track:5WhtlIoxoZrMmuaWWEQhwV,Weezer,3jOstUTkEu2JkjvRdBA5Gu,Weezer,Undone - The Sweater Song,https://open.spotify.com/track/5WhtlIoxoZrMmuaWWEQhwV,65,2020-06-04T14:32:34Z,1994-05-10,1994,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,audio_features,5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4,187.0,1
spotify:track:2w12ff20EDDeXpsx08CgG5,Weezer,3jOstUTkEu2JkjvRdBA5Gu,Weezer,No One Else,https://open.spotify.com/track/2w12ff20EDDeXpsx08CgG5,52,2020-02-18T04:00:32Z,1994-05-10,1994,0.461,0.882,4,-5.409,1,0.0343,0.000248,0.00049,0.121,0.688,138.303,audio_features,2w12ff20EDDeXpsx08CgG5,https://api.spotify.com/v1/tracks/2w12ff20EDDeXpsx08CgG5,https://api.spotify.com/v1/audio-analysis/2w12ff20EDDeXpsx08CgG5,184507,4,187.0,1
spotify:track:4UXfTBhK1Sc011GDRNt0vn,Bad Self Portraits,3nuc29fYGlQbIrwh4yrNWd,Lake Street Dive,Better Than,https://open.spotify.com/track/4UXfTBhK1Sc011GDRNt0vn,0,2020-02-18T04:00:09Z,2014-02-18,2014,0.789,0.283,0,-11.679,1,0.0354,0.629,0.0134,0.097,0.406,77.576,audio_features,4UXfTBhK1Sc011GDRNt0vn,https://api.spotify.com/v1/tracks/4UXfTBhK1Sc011GDRNt0vn,https://api.spotify.com/v1/audio-analysis/4UXfTBhK1Sc011GDRNt0vn,215880,4,186.0,1
spotify:track:6mU3a8GcwOt1FiT06TiTFF,Beg For Mercy,6evKD5JWJON3qPBJtUEmtY,G-Unit,Wanna Get To Know You,https://open.spotify.com/track/6mU3a8GcwOt1FiT06TiTFF,0,2020-03-09T02:03:01Z,2003-01-01,2003,0.746,0.817,10,-3.677,0,0.104,0.107,0.0,0.0797,0.863,83.964,audio_features,6mU3a8GcwOt1FiT06TiTFF,https://api.spotify.com/v1/tracks/6mU3a8GcwOt1FiT06TiTFF,https://api.spotify.com/v1/audio-analysis/6mU3a8GcwOt1FiT06TiTFF,265027,4,185.0,1
spotify:track:4YFcGTdgmEuw8xTO4XrxbB,Mellon Collie And The Infinite Sadness (Deluxe Edition),40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,Zero - Remastered 2012,https://open.spotify.com/track/4YFcGTdgmEuw8xTO4XrxbB,63,2020-06-03T02:59:11Z,1995,1995,0.438,0.728,8,-7.105,1,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,audio_features,4YFcGTdgmEuw8xTO4XrxbB,https://api.spotify.com/v1/tracks/4YFcGTdgmEuw8xTO4XrxbB,https://api.spotify.com/v1/audio-analysis/4YFcGTdgmEuw8xTO4XrxbB,160173,4,185.0,1
spotify:track:6GtX0jaNL8IjVQfrDBx81z,Mellon Collie And The Infinite Sadness (Deluxe Edition),40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,https://open.spotify.com/track/6GtX0jaNL8IjVQfrDBx81z,72,2020-06-03T02:59:55Z,1995,1995,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4,185.0,1
spotify:track:7bu0znpSbTks0O6I98ij0W,Mellon Collie And The Infinite Sadness (Deluxe Edition),40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",https://open.spotify.com/track/7bu0znpSbTks0O6I98ij0W,69,2020-06-03T02:58:33Z,1995,1995,0.277,0.67,6,-9.381,1,0.0376,6.28e-05,0.751,0.237,0.217,148.342,audio_features,7bu0znpSbTks0O6I98ij0W,https://api.spotify.com/v1/tracks/7bu0znpSbTks0O6I98ij0W,https://api.spotify.com/v1/audio-analysis/7bu0znpSbTks0O6I98ij0W,254627,4,185.0,1
spotify:track:3HAgxyWGeJtIVabS2mTREt,Caamp,0wyMPXGfOuQzNR54ujR9Ix,Caamp,Vagabond,https://open.spotify.com/track/3HAgxyWGeJtIVabS2mTREt,67,2020-09-07T19:06:26Z,2016-03-08,2016,0.571,0.399,4,-11.919,1,0.0364,0.766,0.0146,0.0926,0.611,141.922,audio_features,3HAgxyWGeJtIVabS2mTREt,https://api.spotify.com/v1/tracks/3HAgxyWGeJtIVabS2mTREt,https://api.spotify.com/v1/audio-analysis/3HAgxyWGeJtIVabS2mTREt,129464,4,185.0,1
spotify:track:6MBEjJlXQYXr8dfxDvZuoA,Unappreciated,1c70yCa8sRgIiQxl3HOEFo,Cherish,Do It To It,https://open.spotify.com/track/6MBEjJlXQYXr8dfxDvZuoA,61,2020-04-23T19:47:03Z,2006-01-01,2006,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,audio_features,6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/tracks/6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA,226293,4,184.0,1
spotify:track:2YacpExEbX9tF8IbFlFOo4,Deep Cuts,7eQZTqEMozBcuSubfu52i4,The Knife,Heartbeats,https://open.spotify.com/track/2YacpExEbX9tF8IbFlFOo4,54,2020-06-03T14:00:27Z,2003-01-17,2003,0.649,0.753,8,-4.874,1,0.0319,0.0209,5.84e-05,0.105,0.46,87.989,audio_features,2YacpExEbX9tF8IbFlFOo4,https://api.spotify.com/v1/tracks/2YacpExEbX9tF8IbFlFOo4,https://api.spotify.com/v1/audio-analysis/2YacpExEbX9tF8IbFlFOo4,231853,4,181.0,1
spotify:track:5HLes17mwCwKt81mi0Tk35,Alvvays,3kzwYV3OCB010YfXMF0Avt,Alvvays,"Archie, Marry Me",https://open.spotify.com/track/5HLes17mwCwKt81mi0Tk35,62,2020-03-09T02:37:31Z,2014-07-22,2014,0.27,0.83,7,-4.592,1,0.0741,0.00956,0.434,0.142,0.205,117.314,audio_features,5HLes17mwCwKt81mi0Tk35,https://api.spotify.com/v1/tracks/5HLes17mwCwKt81mi0Tk35,https://api.spotify.com/v1/audio-analysis/5HLes17mwCwKt81mi0Tk35,196560,4,181.0,1
spotify:track:61QSuw5VlC0LTS8WMO356g,All The Way Up (feat. French Montana & Infared) - Single,3ScY9CQxNLQei8Umvpx5g6,Fat Joe,All The Way Up,https://open.spotify.com/track/61QSuw5VlC0LTS8WMO356g,70,2020-03-25T16:52:29Z,2016-03-02,2016,0.536,0.721,10,-6.44,0,0.386,0.062,0.0,0.824,0.393,117.139,audio_features,61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/tracks/61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/audio-analysis/61QSuw5VlC0LTS8WMO356g,191942,5,180.0,1
spotify:track:2mKouqwAIdQnMP43zxR89r,Jealous Ones Still Envy (J.O.S.E),3ScY9CQxNLQei8Umvpx5g6,Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),https://open.spotify.com/track/2mKouqwAIdQnMP43zxR89r,74,2020-04-09T22:04:55Z,2001-12-04,2001,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,audio_features,2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093,4,180.0,1
spotify:track:3LueS3mbuB1yaJNN0Ale6U,The Double EP: A Sea of Split Peas,4OOlG5eBXSkSAAEeKjJb5Y,Courtney Barnett,Avant Gardener,https://open.spotify.com/track/3LueS3mbuB1yaJNN0Ale6U,58,2019-11-03T17:37:46Z,2014-04-15,2014,0.443,0.737,0,-4.509,1,0.0293,0.00149,0.0032,0.121,0.746,115.277,audio_features,3LueS3mbuB1yaJNN0Ale6U,https://api.spotify.com/v1/tracks/3LueS3mbuB1yaJNN0Ale6U,https://api.spotify.com/v1/audio-analysis/3LueS3mbuB1yaJNN0Ale6U,312227,4,179.0,1
spotify:track:0iYXDjcE2fOpJiy0ob1Kk3,The Runaround,1xLMexpeeTKQ20SwGMaGSK,Wild Child,Crazy Bird,https://open.spotify.com/track/0iYXDjcE2fOpJiy0ob1Kk3,50,2020-06-10T22:03:05Z,2015-05-19,2015,0.779,0.523,3,-8.359,1,0.0361,0.247,0.000179,0.318,0.708,93.483,audio_features,0iYXDjcE2fOpJiy0ob1Kk3,https://api.spotify.com/v1/tracks/0iYXDjcE2fOpJiy0ob1Kk3,https://api.spotify.com/v1/audio-analysis/0iYXDjcE2fOpJiy0ob1Kk3,241267,4,179.0,1
spotify:track:05Sgj1Hx03ZXc57gsV1kfX,New Joc City (Explicit Content U.S. Version),23LbwefIODbyGdRbAz3urj,Yung Joc,It's Goin' Down (feat. Nitti),https://open.spotify.com/track/05Sgj1Hx03ZXc57gsV1kfX,67,2020-04-09T22:04:15Z,2006-06-06,2006,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,audio_features,05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX,241840,4,177.0,1
spotify:track:2ajhenDRiiAnCHHjsIOHhJ,Down For Life,4AllEJE7mVkhhyUV6DjqPz,D4L,Laffy Taffy,https://open.spotify.com/track/2ajhenDRiiAnCHHjsIOHhJ,68,2020-04-09T21:01:28Z,2005-11-08,2005,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,audio_features,2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/audio-analysis/2ajhenDRiiAnCHHjsIOHhJ,224253,4,177.0,1
spotify:track:0jrz4ZQKCsC6h2vzqgHiEp,Crunkest Hits,3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz,Get Low,https://open.spotify.com/track/0jrz4ZQKCsC6h2vzqgHiEp,67,2020-04-09T20:42:12Z,2011-03-15,2011,0.771,0.621,1,-7.453,1,0.0376,0.0297,0.0,0.124,0.154,101.007,audio_features,0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/tracks/0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/audio-analysis/0jrz4ZQKCsC6h2vzqgHiEp,334067,4,177.0,1
spotify:track:7cVmKBwzPsh4Fmb6SplfEm,On Top Of Our Game,0VKTLKamj4IH8OfQbUL0kq,Dem Franchize Boyz,"Lean Wit It, Rock Wit It",https://open.spotify.com/track/7cVmKBwzPsh4Fmb6SplfEm,62,2020-04-09T21:48:21Z,2006-01-01,2006,0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035,audio_features,7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,https://api.spotify.com/v1/audio-analysis/7cVmKBwzPsh4Fmb6SplfEm,229813,4,177.0,1
spotify:track:4z5WC54DWYGy8pFiyrAI7G,Rabbit Fur Coat,5cMVRrisBpDkXCVG48epED,Jenny Lewis,The Big Guns,https://open.spotify.com/track/4z5WC54DWYGy8pFiyrAI7G,0,2020-03-09T01:48:15Z,2007-07-03,2007,0.532,0.689,2,-6.96,1,0.0316,0.517,0.0,0.244,0.35,124.548,audio_features,4z5WC54DWYGy8pFiyrAI7G,https://api.spotify.com/v1/tracks/4z5WC54DWYGy8pFiyrAI7G,https://api.spotify.com/v1/audio-analysis/4z5WC54DWYGy8pFiyrAI7G,152853,4,176.0,1
spotify:track:76DbuEasWPKJxGBSw1hTvB,Watching It All Fall Apart,4dDqxbEKfPN3RZYrGr36y8,Fruition,Let's Take It Too Far,https://open.spotify.com/track/76DbuEasWPKJxGBSw1hTvB,38,2020-07-21T17:30:54Z,2018-02-02,2018,0.596,0.621,9,-9.449,1,0.0269,0.143,0.000602,0.693,0.638,138.153,audio_features,76DbuEasWPKJxGBSw1hTvB,https://api.spotify.com/v1/tracks/76DbuEasWPKJxGBSw1hTvB,https://api.spotify.com/v1/audio-analysis/76DbuEasWPKJxGBSw1hTvB,227659,4,176.0,1
spotify:track:6MKL3Xdcf3qFhTP2KJhcsn,Acid Tongue,5cMVRrisBpDkXCVG48epED,Jenny Lewis,Acid Tongue,https://open.spotify.com/track/6MKL3Xdcf3qFhTP2KJhcsn,39,2020-05-11T18:16:01Z,2008-09-23,2008,0.586,0.263,9,-10.452,1,0.0336,0.63,0.000386,0.262,0.383,130.96,audio_features,6MKL3Xdcf3qFhTP2KJhcsn,https://api.spotify.com/v1/tracks/6MKL3Xdcf3qFhTP2KJhcsn,https://api.spotify.com/v1/audio-analysis/6MKL3Xdcf3qFhTP2KJhcsn,230107,4,176.0,1
spotify:track:4bAUsFOg2FVQDmmyiLIsA4,Labor of Love,4dDqxbEKfPN3RZYrGr36y8,Fruition,Labor of Love,https://open.spotify.com/track/4bAUsFOg2FVQDmmyiLIsA4,0,2017-03-21T02:53:40Z,2016-04-22,2016,0.496,0.886,4,-7.129,0,0.056,0.00677,0.000572,0.208,0.446,112.891,audio_features,4bAUsFOg2FVQDmmyiLIsA4,https://api.spotify.com/v1/tracks/4bAUsFOg2FVQDmmyiLIsA4,https://api.spotify.com/v1/audio-analysis/4bAUsFOg2FVQDmmyiLIsA4,243533,4,176.0,1
spotify:track:4equkWkj4HbZD3OXHhpdnH,City Music,6fxk3UXHTFYET8qCT9WlBF,Kevin Morby,City Music,https://open.spotify.com/track/4equkWkj4HbZD3OXHhpdnH,59,2019-11-03T17:41:13Z,2017-06-16,2017,0.509,0.469,7,-7.103,1,0.0336,0.242,0.151,0.11,0.62,122.441,audio_features,4equkWkj4HbZD3OXHhpdnH,https://api.spotify.com/v1/tracks/4equkWkj4HbZD3OXHhpdnH,https://api.spotify.com/v1/audio-analysis/4equkWkj4HbZD3OXHhpdnH,404373,4,174.0,1
spotify:track:7uKcScNXuO3MWw6LowBjW1,Goodies,2NdeV5rLm47xAvogXrYhJX,Ciara,"One, Two Step (feat. Missy Elliott)",https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1,75,2020-04-09T21:55:53Z,2004-09-27,2004,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,audio_features,7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,203787,4,173.0,1
spotify:track:6ZrgRdCBUtQC6tr7YsBCYx,Jackrabbit,7fSnislKgW9Mz0YIqWQmGt,San Fermin,Emily,https://open.spotify.com/track/6ZrgRdCBUtQC6tr7YsBCYx,0,2020-02-18T04:00:17Z,2015-04-21,2015,0.645,0.649,0,-8.174,1,0.0299,0.0763,0.0362,0.227,0.614,96.033,audio_features,6ZrgRdCBUtQC6tr7YsBCYx,https://api.spotify.com/v1/tracks/6ZrgRdCBUtQC6tr7YsBCYx,https://api.spotify.com/v1/audio-analysis/6ZrgRdCBUtQC6tr7YsBCYx,224867,4,171.0,1
spotify:track:5EfIJ2ElBG4R1COH0Y6OHZ,Spotify Singles,13YVfXddjRIUrubItJjadb,Margaret Glaspy,Ex-Factor - Recorded at Spotify Studios NYC,https://open.spotify.com/track/5EfIJ2ElBG4R1COH0Y6OHZ,3,2020-02-18T04:00:09Z,2016-11-30,2016,0.612,0.0869,4,-13.924,1,0.12,0.759,0.0,0.111,0.417,135.684,audio_features,5EfIJ2ElBG4R1COH0Y6OHZ,https://api.spotify.com/v1/tracks/5EfIJ2ElBG4R1COH0Y6OHZ,https://api.spotify.com/v1/audio-analysis/5EfIJ2ElBG4R1COH0Y6OHZ,371241,4,167.0,1
spotify:track:5txrJzhPIrRqfvtnvZGcbX,Guero,3vbKDsSS70ZX9D2OcvbZmS,Beck,Que' Onda Guero,https://open.spotify.com/track/5txrJzhPIrRqfvtnvZGcbX,49,2020-06-10T14:25:16Z,2005-01-01,2005,0.804,0.57,1,-7.859,1,0.0614,0.258,0.0112,0.394,0.899,95.811,audio_features,5txrJzhPIrRqfvtnvZGcbX,https://api.spotify.com/v1/tracks/5txrJzhPIrRqfvtnvZGcbX,https://api.spotify.com/v1/audio-analysis/5txrJzhPIrRqfvtnvZGcbX,209307,4,167.0,1
spotify:track:01MBhRpvFkbeRwAp7gcF2W,Guero,3vbKDsSS70ZX9D2OcvbZmS,Beck,E-Pro,https://open.spotify.com/track/01MBhRpvFkbeRwAp7gcF2W,56,2020-06-03T02:38:49Z,2005-01-01,2005,0.624,0.959,11,-6.253,0,0.0769,0.00133,0.171,0.101,0.69,95.794,audio_features,01MBhRpvFkbeRwAp7gcF2W,https://api.spotify.com/v1/tracks/01MBhRpvFkbeRwAp7gcF2W,https://api.spotify.com/v1/audio-analysis/01MBhRpvFkbeRwAp7gcF2W,202360,4,167.0,1
spotify:track:4dAXXvBJOupibJzlYH5I9I,Silver Tears,4PztbfCny3X9gBjlpgvjYo,Aaron Lee Tasjan,Little Movies,https://open.spotify.com/track/4dAXXvBJOupibJzlYH5I9I,36,2020-02-18T04:00:01Z,2016-10-28,2016,0.534,0.712,0,-5.542,1,0.0309,0.201,1.43e-06,0.131,0.499,72.85,audio_features,4dAXXvBJOupibJzlYH5I9I,https://api.spotify.com/v1/tracks/4dAXXvBJOupibJzlYH5I9I,https://api.spotify.com/v1/audio-analysis/4dAXXvBJOupibJzlYH5I9I,214735,4,167.0,1
spotify:track:0bORa4VpL8NzyMXEI6UFGK,"Echoes, Silence, Patience & Grace",7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,Long Road To Ruin,https://open.spotify.com/track/0bORa4VpL8NzyMXEI6UFGK,59,2020-06-10T21:18:40Z,2007-09-25,2007,0.401,0.888,0,-3.793,1,0.0401,0.000367,0.0,0.12,0.365,146.781,audio_features,0bORa4VpL8NzyMXEI6UFGK,https://api.spotify.com/v1/tracks/0bORa4VpL8NzyMXEI6UFGK,https://api.spotify.com/v1/audio-analysis/0bORa4VpL8NzyMXEI6UFGK,224880,4,167.0,1
spotify:track:0cq5E0XfR8qiXKJEwXxORy,Uneventful Days,3vbKDsSS70ZX9D2OcvbZmS,Beck,Uneventful Days,https://open.spotify.com/track/0cq5E0XfR8qiXKJEwXxORy,48,2020-06-13T20:56:48Z,2019-10-17,2019,0.748,0.602,7,-8.621,1,0.037,0.448,0.00106,0.0995,0.213,119.999,audio_features,0cq5E0XfR8qiXKJEwXxORy,https://api.spotify.com/v1/tracks/0cq5E0XfR8qiXKJEwXxORy,https://api.spotify.com/v1/audio-analysis/0cq5E0XfR8qiXKJEwXxORy,197357,4,167.0,1
spotify:track:4S7YHmlWwfwArgd8LfSPud,AT.LONG.LAST.A$AP,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,L$D,https://open.spotify.com/track/4S7YHmlWwfwArgd8LfSPud,77,2020-02-18T04:00:17Z,2015-05-26,2015,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,audio_features,4S7YHmlWwfwArgd8LfSPud,https://api.spotify.com/v1/tracks/4S7YHmlWwfwArgd8LfSPud,https://api.spotify.com/v1/audio-analysis/4S7YHmlWwfwArgd8LfSPud,238307,4,165.0,1
spotify:track:0kAFTd3dWytNQPVF18jCIv,Road To Rouen,0sHeX8oQ6o7xic3wMf4NBU,Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",https://open.spotify.com/track/0kAFTd3dWytNQPVF18jCIv,54,2020-06-10T22:13:40Z,2005-06-13,2005,0.282,0.648,9,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,audio_features,0kAFTd3dWytNQPVF18jCIv,https://api.spotify.com/v1/tracks/0kAFTd3dWytNQPVF18jCIv,https://api.spotify.com/v1/audio-analysis/0kAFTd3dWytNQPVF18jCIv,331427,4,164.0,1
spotify:track:77WfmtG1bMlAkh2cpO8zpO,Gill Landry,3HQmd0s1eohI3OA4VPd8rh,Gill Landry,Take This Body,https://open.spotify.com/track/77WfmtG1bMlAkh2cpO8zpO,0,2020-02-18T04:00:09Z,2015-03-03,2015,0.412,0.334,6,-9.953,1,0.0316,0.824,0.000708,0.115,0.147,123.117,audio_features,77WfmtG1bMlAkh2cpO8zpO,https://api.spotify.com/v1/tracks/77WfmtG1bMlAkh2cpO8zpO,https://api.spotify.com/v1/audio-analysis/77WfmtG1bMlAkh2cpO8zpO,292627,4,164.0,1
spotify:track:0qxYx4F3vm1AOnfux6dDxP,Graceland (25th Anniversary Deluxe Edition),2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,You Can Call Me Al,https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP,77,2020-02-18T04:00:32Z,1986-08-12,1986,0.776,0.763,5,-8.124,1,0.0535,0.182,0.0065,0.077,0.82,128.433,audio_features,0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/tracks/0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/audio-analysis/0qxYx4F3vm1AOnfux6dDxP,280000,4,162.0,1
spotify:track:51KKQAgYFoJHgVIuJWHdHb,Graceland (25th Anniversary Deluxe Edition),2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,Graceland,https://open.spotify.com/track/51KKQAgYFoJHgVIuJWHdHb,67,2020-03-13T11:38:16Z,1986-08-12,1986,0.732,0.705,9,-9.271,1,0.0349,0.626,0.00068,0.0813,0.848,117.925,audio_features,51KKQAgYFoJHgVIuJWHdHb,https://api.spotify.com/v1/tracks/51KKQAgYFoJHgVIuJWHdHb,https://api.spotify.com/v1/audio-analysis/51KKQAgYFoJHgVIuJWHdHb,291200,4,162.0,1
spotify:track:7eMuquGvl8dWNWwISPOmQd,Wildfire,675tsBPpaZtqyiBwEf3ZEP,Mandolin Orange,Wildfire,https://open.spotify.com/track/7eMuquGvl8dWNWwISPOmQd,0,2020-02-18T04:00:09Z,2016-07-15,2016,0.648,0.352,4,-10.11,1,0.0278,0.692,0.266,0.106,0.173,121.459,audio_features,7eMuquGvl8dWNWwISPOmQd,https://api.spotify.com/v1/tracks/7eMuquGvl8dWNWwISPOmQd,https://api.spotify.com/v1/audio-analysis/7eMuquGvl8dWNWwISPOmQd,329893,4,161.0,1
spotify:track:6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers - Single,2OqENqJFXPORP4BUGnu2Qq,Lil Jon,Snap Yo Fingers,https://open.spotify.com/track/6o3s08kk2fQI37vxGZDrJ1,69,2020-04-09T22:03:44Z,2006-05-02,2006,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,audio_features,6o3s08kk2fQI37vxGZDrJ1,https://api.spotify.com/v1/tracks/6o3s08kk2fQI37vxGZDrJ1,https://api.spotify.com/v1/audio-analysis/6o3s08kk2fQI37vxGZDrJ1,274387,4,160.0,1
